rental_id,rental_date,customer_id,film_id,payment_date,amount,tax
13798,14-02-2006 15:16,15,116,14-02-2006 15:16,3.98,1
13799,20-08-2005 12:36,196,964,20-08-2005 12:36,8.99,NULL
13800,20-08-2005 12:40,407,341,20-08-2005 12:40,0.99,NULL
13801,20-08-2005 12:40,433,320,20-08-2005 12:40,4.99,NULL
13802,20-08-2005 12:44,156,450,20-08-2005 12:44,2.99,NULL
13803,20-08-2005 12:46,486,242,20-08-2005 12:46,0.99,NULL
13804,20-08-2005 12:46,19,483,20-08-2005 12:46,8.99,NULL
13805,20-08-2005 12:53,454,77,20-08-2005 12:53,6.99,NULL
13806,20-08-2005 12:53,341,98,20-08-2005 12:53,4.99,NULL
13807,20-08-2005 12:55,4,837,20-08-2005 12:55,6.99,NULL
13808,20-08-2005 12:55,262,807,20-08-2005 12:55,5.99,NULL
13809,20-08-2005 12:56,207,350,20-08-2005 12:56,8.99,NULL
13810,20-08-2005 12:59,450,482,20-08-2005 12:59,0.99,NULL
13811,20-08-2005 13:00,168,273,20-08-2005 13:00,0.99,1
13812,20-08-2005 13:01,122,611,20-08-2005 13:01,4.99,NULL
13813,20-08-2005 13:03,455,131,20-08-2005 13:03,4.99,NULL
13814,20-08-2005 13:07,436,461,20-08-2005 13:07,0.99,NULL
13815,20-08-2005 13:08,582,744,20-08-2005 13:08,5.99,NULL
13816,20-08-2005 13:13,27,61,20-08-2005 13:13,4.99,NULL
13817,20-08-2005 13:15,293,420,20-08-2005 13:15,4.99,NULL
13818,20-08-2005 13:20,495,284,20-08-2005 13:20,4.99,1
13819,20-08-2005 13:23,296,320,20-08-2005 13:23,4.99,1
13820,20-08-2005 13:26,81,700,20-08-2005 13:26,5.99,NULL
13821,20-08-2005 13:33,355,525,20-08-2005 13:33,1.99,0.5
13822,20-08-2005 13:39,499,175,20-08-2005 13:39,3.99,NULL
13823,20-08-2005 13:42,89,847,20-08-2005 13:42,2.99,NULL
13824,20-08-2005 13:43,413,624,20-08-2005 13:43,4.99,1
13825,20-08-2005 13:43,167,462,20-08-2005 13:43,6.99,1
13826,20-08-2005 13:46,436,89,20-08-2005 13:46,2.99,NULL
13827,20-08-2005 13:47,342,245,20-08-2005 13:47,4.99,1
13828,20-08-2005 13:49,450,521,20-08-2005 13:49,4.99,NULL
13829,20-08-2005 13:50,146,867,20-08-2005 13:50,4.99,NULL
13830,20-08-2005 13:57,61,630,20-08-2005 13:57,0.99,NULL
13831,20-08-2005 13:59,480,123,20-08-2005 13:59,4.99,0.5
13832,20-08-2005 14:00,29,726,20-08-2005 14:00,3.99,0.5
13833,20-08-2005 14:00,175,173,20-08-2005 14:00,6.99,1
13834,20-08-2005 14:03,426,193,20-08-2005 14:03,2.99,1
13835,20-08-2005 14:06,143,817,20-08-2005 14:06,4.99,0.5
13836,20-08-2005 14:18,375,929,20-08-2005 14:18,4.99,NULL
13837,20-08-2005 14:19,67,707,20-08-2005 14:19,2.99,1
13838,20-08-2005 14:22,437,251,20-08-2005 14:22,7.99,NULL
13839,20-08-2005 14:23,437,235,20-08-2005 14:23,2.99,NULL
13840,20-08-2005 14:23,40,269,20-08-2005 14:23,5.99,NULL
13841,20-08-2005 14:25,203,722,20-08-2005 14:25,4.99,NULL
13842,20-08-2005 14:29,180,945,20-08-2005 14:29,4.99,NULL
13843,20-08-2005 14:30,308,672,20-08-2005 14:30,2.99,NULL
13844,20-08-2005 14:30,179,219,20-08-2005 14:30,7.99,1
13845,20-08-2005 14:31,559,870,20-08-2005 14:31,5.99,0.5
13846,20-08-2005 14:32,257,724,20-08-2005 14:32,5.99,NULL
13847,20-08-2005 14:33,82,580,20-08-2005 14:33,6.99,NULL
13848,20-08-2005 14:37,447,174,20-08-2005 14:37,4.99,1
13849,20-08-2005 14:42,261,826,20-08-2005 14:42,4.99,NULL
13850,20-08-2005 14:43,546,665,20-08-2005 14:43,5.99,1
13851,20-08-2005 14:44,80,722,20-08-2005 14:44,0.99,NULL
13852,20-08-2005 14:45,535,17,20-08-2005 14:45,0.99,NULL
13853,20-08-2005 14:47,186,366,20-08-2005 14:47,3.99,1
13854,20-08-2005 14:48,158,912,20-08-2005 14:48,2.99,NULL
13855,20-08-2005 14:48,96,353,20-08-2005 14:48,4.99,NULL
13856,20-08-2005 14:49,407,913,20-08-2005 14:49,6.99,NULL
13857,20-08-2005 14:50,366,557,20-08-2005 14:50,2.99,0.5
13858,20-08-2005 14:50,33,468,20-08-2005 14:50,2.99,NULL
13859,20-08-2005 14:53,504,957,20-08-2005 14:53,5.99,NULL
13860,20-08-2005 14:55,275,121,20-08-2005 14:55,2.99,NULL
13861,20-08-2005 14:56,154,68,20-08-2005 14:56,4.99,1
13862,20-08-2005 14:57,170,720,20-08-2005 14:57,6.99,1
13863,20-08-2005 14:57,563,527,20-08-2005 14:57,9.99,NULL
13864,20-08-2005 14:59,214,858,20-08-2005 14:59,4.99,NULL
13865,20-08-2005 15:04,275,796,20-08-2005 15:04,1.99,NULL
13866,20-08-2005 15:05,343,753,20-08-2005 15:05,0.99,NULL
13867,20-08-2005 15:05,591,985,20-08-2005 15:05,9.99,1
13868,20-08-2005 15:06,51,697,20-08-2005 15:06,0.99,NULL
13869,20-08-2005 15:08,386,434,20-08-2005 15:08,6.99,NULL
13870,20-08-2005 15:09,167,122,20-08-2005 15:09,1.99,1
13871,20-08-2005 15:10,372,704,20-08-2005 15:10,8.99,NULL
13872,20-08-2005 15:10,421,527,20-08-2005 15:10,4.99,1
13873,20-08-2005 15:11,306,367,20-08-2005 15:11,0.99,NULL
13874,20-08-2005 15:11,86,15,20-08-2005 15:11,2.99,NULL
13875,20-08-2005 15:13,83,77,20-08-2005 15:13,4.99,NULL
13876,20-08-2005 15:15,334,689,20-08-2005 15:15,2.99,NULL
13877,20-08-2005 15:16,5,743,20-08-2005 15:16,0.99,NULL
13878,20-08-2005 15:17,481,10,20-08-2005 15:17,4.99,NULL
13879,20-08-2005 15:18,112,876,20-08-2005 15:18,2.99,NULL
13880,20-08-2005 15:18,268,853,20-08-2005 15:18,5.99,1
13881,20-08-2005 15:18,144,621,20-08-2005 15:18,2.99,NULL
13882,20-08-2005 15:23,51,714,20-08-2005 15:23,2.99,NULL
13883,20-08-2005 15:28,568,127,20-08-2005 15:28,4.99,NULL
13884,20-08-2005 15:30,466,698,20-08-2005 15:30,5.99,1
13885,20-08-2005 15:32,537,702,20-08-2005 15:32,4.99,NULL
13886,20-08-2005 15:34,73,486,20-08-2005 15:34,4.99,NULL
13887,20-08-2005 15:39,413,871,20-08-2005 15:39,4.99,1
13888,20-08-2005 15:39,297,423,20-08-2005 15:39,1.99,1
13889,20-08-2005 15:40,501,963,20-08-2005 15:40,0.99,NULL
13890,20-08-2005 15:41,54,650,20-08-2005 15:41,0.99,0.5
13891,20-08-2005 15:42,289,444,20-08-2005 15:42,6.99,NULL
13892,20-08-2005 15:50,337,273,20-08-2005 15:50,3.99,0.5
13893,20-08-2005 15:52,390,767,20-08-2005 15:52,5.99,NULL
13894,20-08-2005 15:55,360,580,20-08-2005 15:55,7.99,NULL
13895,20-08-2005 15:58,12,672,20-08-2005 15:58,2.99,1
13896,20-08-2005 15:59,278,295,20-08-2005 15:59,0.99,0.5
13897,20-08-2005 16:02,258,136,20-08-2005 16:02,2.99,NULL
13898,14-02-2006 15:16,369,873,14-02-2006 15:16,0.99,NULL
13899,20-08-2005 16:05,204,94,20-08-2005 16:05,2.99,0.5
13900,20-08-2005 16:05,66,252,20-08-2005 16:05,2.99,NULL
13901,20-08-2005 16:06,166,723,20-08-2005 16:06,7.99,NULL
13902,20-08-2005 16:07,275,258,20-08-2005 16:07,0.99,NULL
13903,20-08-2005 16:07,272,366,20-08-2005 16:07,2.99,1
13904,20-08-2005 16:11,93,158,20-08-2005 16:11,2.99,1
13905,20-08-2005 16:12,437,595,20-08-2005 16:12,1.99,NULL
13906,20-08-2005 16:16,87,863,20-08-2005 16:16,0.99,NULL
13907,20-08-2005 16:17,328,175,20-08-2005 16:17,3.99,NULL
13908,20-08-2005 16:21,532,800,20-08-2005 16:21,4.99,1
13909,20-08-2005 16:26,309,330,20-08-2005 16:26,4.99,NULL
13910,20-08-2005 16:30,133,56,20-08-2005 16:30,2.99,NULL
13911,20-08-2005 16:31,304,962,20-08-2005 16:31,3.99,NULL
13912,20-08-2005 16:32,207,215,20-08-2005 16:32,9.99,NULL
13913,20-08-2005 16:37,197,926,20-08-2005 16:37,3.99,1
13914,20-08-2005 16:38,237,666,20-08-2005 16:38,6.99,NULL
13915,20-08-2005 16:42,129,263,20-08-2005 16:42,4.99,1
13916,20-08-2005 16:43,302,651,20-08-2005 16:43,2.99,1
13917,20-08-2005 16:43,10,942,20-08-2005 16:43,2.99,0.5
13918,20-08-2005 16:47,248,727,20-08-2005 16:47,0.99,NULL
13919,20-08-2005 16:47,129,202,20-08-2005 16:47,4.99,1
13920,20-08-2005 16:51,460,703,20-08-2005 16:51,5.99,NULL
13921,20-08-2005 16:57,59,859,20-08-2005 16:57,4.99,1
13922,20-08-2005 17:02,237,306,20-08-2005 17:02,6.99,NULL
13923,20-08-2005 17:05,588,687,20-08-2005 17:05,1.99,1
13924,20-08-2005 17:05,444,674,20-08-2005 17:05,0.99,NULL
13925,20-08-2005 17:05,565,879,20-08-2005 17:05,8.99,NULL
13926,20-08-2005 17:09,158,206,20-08-2005 17:09,2.99,NULL
13927,20-08-2005 17:11,417,932,20-08-2005 17:11,1.99,NULL
13928,20-08-2005 17:12,244,249,20-08-2005 17:12,0.99,NULL
13929,20-08-2005 17:13,57,210,20-08-2005 17:13,9.99,NULL
13930,20-08-2005 17:15,58,784,20-08-2005 17:15,2.99,NULL
13931,20-08-2005 17:16,32,849,20-08-2005 17:16,1.99,1
13932,20-08-2005 17:17,441,103,20-08-2005 17:17,4.99,NULL
13933,20-08-2005 17:17,159,140,20-08-2005 17:17,0.99,NULL
13934,20-08-2005 17:18,457,998,20-08-2005 17:18,0.99,NULL
13935,20-08-2005 17:20,205,967,20-08-2005 17:20,2.99,NULL
13936,20-08-2005 17:22,364,377,20-08-2005 17:22,0.99,NULL
13937,20-08-2005 17:22,172,381,20-08-2005 17:22,4.99,0.5
13938,20-08-2005 17:24,463,818,20-08-2005 17:24,4.99,NULL
13939,20-08-2005 17:28,585,593,20-08-2005 17:28,0.99,NULL
13940,20-08-2005 17:28,187,579,20-08-2005 17:28,8.99,NULL
13941,14-02-2006 15:16,476,598,14-02-2006 15:16,0.99,NULL
13942,20-08-2005 17:30,211,962,20-08-2005 17:30,2.99,1
13943,20-08-2005 17:31,464,4,20-08-2005 17:31,2.99,NULL
13944,20-08-2005 17:41,408,806,20-08-2005 17:41,2.99,NULL
13945,20-08-2005 17:43,270,732,20-08-2005 17:43,1.99,NULL
13946,20-08-2005 17:44,529,778,20-08-2005 17:44,9.99,1
13947,20-08-2005 17:46,218,561,20-08-2005 17:46,5.99,NULL
13948,20-08-2005 17:50,410,879,20-08-2005 17:50,6.99,NULL
13949,20-08-2005 17:55,34,331,20-08-2005 17:55,2.99,0.5
13950,20-08-2005 17:58,93,867,20-08-2005 17:58,8.99,1
13951,20-08-2005 17:58,40,443,20-08-2005 17:58,2.99,NULL
13952,14-02-2006 15:16,199,50,14-02-2006 15:16,2.99,1
13953,20-08-2005 18:00,371,395,20-08-2005 18:00,4.99,NULL
13954,20-08-2005 18:02,207,835,20-08-2005 18:02,3.99,NULL
13955,20-08-2005 18:05,273,573,20-08-2005 18:05,5.99,NULL
13956,20-08-2005 18:08,484,822,20-08-2005 18:08,3.99,1
13957,20-08-2005 18:09,179,634,20-08-2005 18:09,0.99,1
13958,20-08-2005 18:11,33,519,20-08-2005 18:11,7.99,NULL
13959,20-08-2005 18:16,142,494,20-08-2005 18:16,0.99,NULL
13960,20-08-2005 18:16,459,908,20-08-2005 18:16,10.99,0.5
13961,20-08-2005 18:16,129,491,20-08-2005 18:16,0.99,1
13962,20-08-2005 18:18,348,314,20-08-2005 18:18,1.99,NULL
13963,20-08-2005 18:20,368,901,20-08-2005 18:20,1.99,0.5
13964,20-08-2005 18:24,128,22,20-08-2005 18:24,2.99,NULL
13965,14-02-2006 15:16,324,146,14-02-2006 15:16,2.99,1
13966,20-08-2005 18:28,260,986,20-08-2005 18:28,2.99,1
13967,20-08-2005 18:28,459,603,20-08-2005 18:28,4.99,0.5
13968,14-02-2006 15:16,15,812,14-02-2006 15:16,0,1
13969,20-08-2005 18:42,237,398,20-08-2005 18:42,6.99,NULL
13970,20-08-2005 18:43,418,423,20-08-2005 18:43,0.99,NULL
13971,20-08-2005 18:44,64,366,20-08-2005 18:44,0.99,1
13972,20-08-2005 18:52,553,367,20-08-2005 18:52,2.99,NULL
13973,20-08-2005 18:52,58,263,20-08-2005 18:52,4.99,NULL
13974,20-08-2005 18:54,479,416,20-08-2005 18:54,2.99,NULL
13975,20-08-2005 18:58,286,836,20-08-2005 18:58,4.99,NULL
13976,20-08-2005 19:02,278,388,20-08-2005 19:02,0.99,0.5
13977,20-08-2005 19:02,115,249,20-08-2005 19:02,0.99,NULL
13978,20-08-2005 19:03,260,280,20-08-2005 19:03,0.99,1
13979,20-08-2005 19:03,211,657,20-08-2005 19:03,2.99,1
13980,20-08-2005 19:04,391,238,20-08-2005 19:04,2.99,0.5
13981,20-08-2005 19:07,249,734,20-08-2005 19:07,4.99,1
13982,20-08-2005 19:08,448,638,20-08-2005 19:08,3.99,NULL
13983,20-08-2005 19:08,231,101,20-08-2005 19:08,6.99,1
13984,20-08-2005 19:12,473,471,20-08-2005 19:12,4.99,NULL
13985,20-08-2005 19:13,339,241,20-08-2005 19:13,0.99,1
13986,20-08-2005 19:13,152,810,20-08-2005 19:13,0.99,1
13987,20-08-2005 19:19,246,316,20-08-2005 19:19,4.99,1
13988,20-08-2005 19:21,466,780,20-08-2005 19:21,4.99,1
13989,20-08-2005 19:27,252,322,20-08-2005 19:27,5.99,NULL
13990,20-08-2005 19:29,481,491,20-08-2005 19:29,1.99,NULL
13991,20-08-2005 19:29,296,429,20-08-2005 19:29,1.99,1
13992,20-08-2005 19:30,136,614,20-08-2005 19:30,4.99,1
13993,20-08-2005 19:32,93,255,20-08-2005 19:32,4.99,1
13994,20-08-2005 19:33,180,29,20-08-2005 19:33,2.99,NULL
13995,20-08-2005 19:34,381,829,20-08-2005 19:34,2.99,NULL
13996,20-08-2005 19:45,306,734,20-08-2005 19:45,4.99,NULL
13997,20-08-2005 19:51,175,506,20-08-2005 19:51,6.99,1
13998,20-08-2005 19:52,530,858,20-08-2005 19:52,5.99,NULL
13999,20-08-2005 19:53,239,901,20-08-2005 19:53,3.99,NULL
14000,20-08-2005 20:06,276,852,20-08-2005 20:06,4.99,NULL
14001,20-08-2005 20:07,120,291,20-08-2005 20:07,2.99,NULL
14002,20-08-2005 20:12,33,18,20-08-2005 20:12,0.99,NULL
14003,20-08-2005 20:16,256,695,20-08-2005 20:16,6.99,NULL
14004,20-08-2005 20:16,358,755,20-08-2005 20:16,7.99,1
14005,20-08-2005 20:19,135,309,20-08-2005 20:19,0.99,1
14006,20-08-2005 20:21,186,473,20-08-2005 20:21,2.99,1
14007,20-08-2005 20:22,284,83,20-08-2005 20:22,5.99,NULL
14008,20-08-2005 20:26,560,530,20-08-2005 20:26,5.99,NULL
14009,20-08-2005 20:26,382,659,20-08-2005 20:26,4.99,NULL
14010,20-08-2005 20:29,537,207,20-08-2005 20:29,4.99,NULL
14011,20-08-2005 20:32,379,269,20-08-2005 20:32,5.99,1
14012,20-08-2005 20:42,274,407,20-08-2005 20:42,0.99,1
14013,20-08-2005 20:42,496,859,20-08-2005 20:42,6.99,1
14014,20-08-2005 20:47,335,473,20-08-2005 20:47,2.99,NULL
14015,20-08-2005 20:47,554,690,20-08-2005 20:47,2.99,1
14016,20-08-2005 20:52,220,113,20-08-2005 20:52,4.99,NULL
14017,20-08-2005 20:55,230,204,20-08-2005 20:55,0.99,NULL
14018,14-02-2006 15:16,533,462,14-02-2006 15:16,2.99,1
14019,20-08-2005 20:59,202,418,20-08-2005 20:59,3.99,1
14020,20-08-2005 20:59,72,488,20-08-2005 20:59,0.99,NULL
14021,20-08-2005 21:02,147,960,20-08-2005 21:02,4.99,0.5
14022,20-08-2005 21:08,170,887,20-08-2005 21:08,8.99,1
14023,20-08-2005 21:10,304,586,20-08-2005 21:10,0.99,NULL
14024,20-08-2005 21:13,87,327,20-08-2005 21:13,10.99,NULL
14025,20-08-2005 21:19,37,987,20-08-2005 21:19,8.99,1
14026,20-08-2005 21:21,231,23,20-08-2005 21:21,0.99,1
14027,20-08-2005 21:21,432,64,20-08-2005 21:21,2.99,NULL
14028,20-08-2005 21:23,158,885,20-08-2005 21:23,0.99,NULL
14029,20-08-2005 21:23,219,581,20-08-2005 21:23,0.99,NULL
14030,20-08-2005 21:23,127,230,20-08-2005 21:23,2.99,1
14031,20-08-2005 21:24,361,97,20-08-2005 21:24,0.99,NULL
14032,20-08-2005 21:26,317,774,20-08-2005 21:26,5.99,NULL
14033,20-08-2005 21:30,243,115,20-08-2005 21:30,2.99,NULL
14034,20-08-2005 21:31,200,764,20-08-2005 21:31,10.99,NULL
14035,20-08-2005 21:31,260,443,20-08-2005 21:31,2.99,1
14036,20-08-2005 21:35,256,45,20-08-2005 21:35,4.99,NULL
14037,20-08-2005 21:35,372,798,20-08-2005 21:35,9.99,NULL
14038,20-08-2005 21:39,589,239,20-08-2005 21:39,6.99,NULL
14039,20-08-2005 21:39,383,911,20-08-2005 21:39,4.99,NULL
14040,20-08-2005 21:43,17,201,20-08-2005 21:43,2.99,1
14041,20-08-2005 21:45,247,10,20-08-2005 21:45,4.99,NULL
14042,20-08-2005 21:45,322,112,20-08-2005 21:45,4.99,NULL
14043,20-08-2005 21:46,586,326,20-08-2005 21:46,2.99,NULL
14044,20-08-2005 21:48,145,311,20-08-2005 21:48,5.99,NULL
14045,20-08-2005 21:50,509,661,20-08-2005 21:50,4.99,1
14046,20-08-2005 21:53,524,512,20-08-2005 21:53,4.99,NULL
14047,20-08-2005 22:00,579,42,20-08-2005 22:00,2.99,NULL
14048,20-08-2005 22:03,105,762,20-08-2005 22:03,0.99,NULL
14049,20-08-2005 22:08,112,295,20-08-2005 22:08,5.99,NULL
14050,20-08-2005 22:09,596,378,20-08-2005 22:09,3.99,NULL
14051,20-08-2005 22:09,362,873,20-08-2005 22:09,6.99,1
14052,20-08-2005 22:11,514,850,20-08-2005 22:11,0.99,1
14053,20-08-2005 22:13,5,470,20-08-2005 22:13,6.99,NULL
14054,20-08-2005 22:17,50,74,20-08-2005 22:17,4.99,NULL
14055,20-08-2005 22:18,148,345,20-08-2005 22:18,0.99,NULL
14056,20-08-2005 22:18,22,287,20-08-2005 22:18,2.99,NULL
14057,20-08-2005 22:22,333,334,20-08-2005 22:22,4.99,NULL
14058,20-08-2005 22:24,430,39,20-08-2005 22:24,5.99,1
14059,20-08-2005 22:24,141,444,20-08-2005 22:24,7.99,0.5
14060,14-02-2006 15:16,175,681,14-02-2006 15:16,3.98,1
14061,20-08-2005 22:32,53,15,20-08-2005 22:32,2.99,0.5
14062,20-08-2005 22:34,239,623,20-08-2005 22:34,1.99,NULL
14063,20-08-2005 22:36,275,270,20-08-2005 22:36,0.99,NULL
14064,20-08-2005 22:39,103,645,20-08-2005 22:39,2.99,NULL
14065,20-08-2005 22:40,190,822,20-08-2005 22:40,0.99,NULL
14066,20-08-2005 22:45,274,533,20-08-2005 22:45,7.99,1
14067,20-08-2005 22:49,259,302,20-08-2005 22:49,6.99,1
14068,20-08-2005 22:50,412,178,20-08-2005 22:50,3.99,1
14069,20-08-2005 22:51,197,484,20-08-2005 22:51,9.99,1
14070,20-08-2005 22:56,581,185,20-08-2005 22:56,8.99,NULL
14071,20-08-2005 23:01,550,541,20-08-2005 23:01,2.99,1
14072,20-08-2005 23:07,515,521,20-08-2005 23:07,4.99,NULL
14073,20-08-2005 23:12,230,657,20-08-2005 23:12,5.99,NULL
14074,20-08-2005 23:16,506,287,20-08-2005 23:16,1.99,NULL
14075,20-08-2005 23:18,32,830,20-08-2005 23:18,0.99,1
14076,20-08-2005 23:20,574,239,20-08-2005 23:20,4.99,0.5
14077,20-08-2005 23:24,21,698,20-08-2005 23:24,8.99,0.5
14078,20-08-2005 23:26,396,358,20-08-2005 23:26,3.99,0.5
14079,20-08-2005 23:29,348,772,20-08-2005 23:29,3.99,NULL
14080,20-08-2005 23:29,266,863,20-08-2005 23:29,1.99,NULL
14081,20-08-2005 23:35,392,129,20-08-2005 23:35,7.99,NULL
14082,20-08-2005 23:42,179,824,20-08-2005 23:42,7.99,1
14083,20-08-2005 23:42,176,396,20-08-2005 23:42,7.99,NULL
14084,20-08-2005 23:42,37,200,20-08-2005 23:42,0.99,1
14085,20-08-2005 23:46,471,767,20-08-2005 23:46,7.99,NULL
14086,20-08-2005 23:47,253,714,20-08-2005 23:47,3.99,0.5
14087,20-08-2005 23:53,289,516,20-08-2005 23:53,0.99,NULL
14088,20-08-2005 23:57,518,263,20-08-2005 23:57,6.99,0.5
14089,20-08-2005 23:59,425,307,20-08-2005 23:59,5.99,NULL
14090,21-08-2005 00:11,168,716,21-08-2005 00:11,2.99,1
14091,21-08-2005 00:11,53,727,21-08-2005 00:11,0.99,0.5
14092,21-08-2005 00:14,273,350,21-08-2005 00:14,4.99,NULL
14093,21-08-2005 00:21,177,261,21-08-2005 00:21,0.99,NULL
14094,21-08-2005 00:21,471,804,21-08-2005 00:21,4.99,NULL
14095,21-08-2005 00:25,489,340,21-08-2005 00:25,5.99,0.5
14096,21-08-2005 00:27,342,453,21-08-2005 00:27,2.99,1
14097,21-08-2005 00:28,88,948,21-08-2005 00:28,2.99,NULL
14098,21-08-2005 00:30,554,1,21-08-2005 00:30,3.99,1
14099,21-08-2005 00:31,224,535,21-08-2005 00:31,0.99,1
14100,21-08-2005 00:31,397,936,21-08-2005 00:31,3.99,1
14101,21-08-2005 00:33,19,412,21-08-2005 00:33,4.99,NULL
14102,21-08-2005 00:35,584,825,21-08-2005 00:35,5.99,NULL
14103,21-08-2005 00:37,409,314,21-08-2005 00:37,1.99,NULL
14104,21-08-2005 00:37,178,203,21-08-2005 00:37,4.99,1
14105,21-08-2005 00:44,71,246,21-08-2005 00:44,7.99,NULL
14106,21-08-2005 00:46,315,586,21-08-2005 00:46,2.99,NULL
14107,14-02-2006 15:16,251,870,14-02-2006 15:16,0.99,NULL
14108,21-08-2005 00:52,243,945,21-08-2005 00:52,0.99,NULL
14109,21-08-2005 00:52,180,233,21-08-2005 00:52,0.99,NULL
14110,21-08-2005 00:53,35,595,21-08-2005 00:53,0.99,NULL
14111,21-08-2005 00:59,130,285,21-08-2005 00:59,0.99,1
14112,21-08-2005 01:00,141,160,21-08-2005 01:00,2.99,0.5
14113,21-08-2005 01:03,288,206,21-08-2005 01:03,0.99,NULL
14114,21-08-2005 01:07,8,491,21-08-2005 01:07,0.99,NULL
14115,21-08-2005 01:10,257,423,21-08-2005 01:10,0.99,NULL
14116,21-08-2005 01:11,142,512,21-08-2005 01:11,4.99,NULL
14117,21-08-2005 01:11,493,124,21-08-2005 01:11,4.99,0.5
14118,21-08-2005 01:13,337,572,21-08-2005 01:13,5.99,0.5
14119,21-08-2005 01:15,53,25,21-08-2005 01:15,5.99,0.5
14120,21-08-2005 01:25,302,887,21-08-2005 01:25,4.99,1
14121,21-08-2005 01:26,417,915,21-08-2005 01:26,4.99,NULL
14122,21-08-2005 01:29,86,862,21-08-2005 01:29,1.99,NULL
14123,21-08-2005 01:31,66,29,21-08-2005 01:31,2.99,NULL
14124,21-08-2005 01:31,35,69,21-08-2005 01:31,2.99,NULL
14125,21-08-2005 01:32,265,469,21-08-2005 01:32,4.99,NULL
14126,21-08-2005 01:32,215,601,21-08-2005 01:32,0.99,NULL
14127,21-08-2005 01:33,550,989,21-08-2005 01:33,4.99,1
14128,21-08-2005 01:35,81,570,21-08-2005 01:35,4.99,NULL
14129,21-08-2005 01:42,362,782,21-08-2005 01:42,2.99,1
14130,21-08-2005 01:43,352,845,21-08-2005 01:43,4.99,NULL
14131,21-08-2005 01:43,267,957,21-08-2005 01:43,5.99,1
14132,21-08-2005 01:43,91,833,21-08-2005 01:43,0.99,NULL
14133,21-08-2005 01:44,453,538,21-08-2005 01:44,2.99,NULL
14134,21-08-2005 01:45,497,467,21-08-2005 01:45,0.99,NULL
14135,21-08-2005 01:53,59,77,21-08-2005 01:53,5.99,1
14136,21-08-2005 01:57,135,59,21-08-2005 01:57,5.99,1
14137,14-02-2006 15:16,53,510,14-02-2006 15:16,0,0.5
14138,21-08-2005 01:59,121,274,21-08-2005 01:59,7.99,1
14139,21-08-2005 02:04,561,493,21-08-2005 02:04,0.99,NULL
14140,21-08-2005 02:04,65,449,21-08-2005 02:04,6.99,NULL
14141,21-08-2005 02:07,190,988,21-08-2005 02:07,4.99,NULL
14142,21-08-2005 02:07,544,323,21-08-2005 02:07,4.99,1
14143,21-08-2005 02:10,146,559,21-08-2005 02:10,2.99,NULL
14144,21-08-2005 02:10,46,515,21-08-2005 02:10,4.99,1
14145,21-08-2005 02:11,314,31,21-08-2005 02:11,4.99,1
14146,21-08-2005 02:13,192,465,21-08-2005 02:13,4.99,1
14147,21-08-2005 02:14,366,323,21-08-2005 02:14,4.99,0.5
14148,21-08-2005 02:17,528,351,21-08-2005 02:17,2.99,NULL
14149,21-08-2005 02:22,518,739,21-08-2005 02:22,4.99,0.5
14150,21-08-2005 02:23,161,504,21-08-2005 02:23,0.99,NULL
14151,21-08-2005 02:23,426,611,21-08-2005 02:23,6.99,1
14152,21-08-2005 02:23,379,561,21-08-2005 02:23,2.99,1
14153,21-08-2005 02:24,120,329,21-08-2005 02:24,4.99,NULL
14154,21-08-2005 02:30,468,212,21-08-2005 02:30,4.99,1
14155,21-08-2005 02:31,148,167,21-08-2005 02:31,4.99,NULL
14156,21-08-2005 02:35,147,97,21-08-2005 02:35,0.99,0.5
14157,21-08-2005 02:43,128,976,21-08-2005 02:43,0.99,NULL
14158,21-08-2005 02:43,114,104,21-08-2005 02:43,5.99,NULL
14159,21-08-2005 02:45,144,709,21-08-2005 02:45,2.99,NULL
14160,14-02-2006 15:16,493,530,14-02-2006 15:16,2.99,0.5
14161,21-08-2005 02:51,21,602,21-08-2005 02:51,2.99,0.5
14162,21-08-2005 02:55,315,829,21-08-2005 02:55,2.99,NULL
14163,21-08-2005 02:56,204,226,21-08-2005 02:56,4.99,0.5
14164,21-08-2005 02:58,274,519,21-08-2005 02:58,7.99,1
14165,21-08-2005 02:59,150,901,21-08-2005 02:59,0.99,NULL
14166,21-08-2005 02:59,190,536,21-08-2005 02:59,2.99,NULL
14167,21-08-2005 02:59,64,225,21-08-2005 02:59,5.99,1
14168,21-08-2005 03:00,49,292,21-08-2005 03:00,5.99,NULL
14169,21-08-2005 03:00,396,832,21-08-2005 03:00,4.99,0.5
14170,21-08-2005 03:00,259,199,21-08-2005 03:00,4.99,1
14171,21-08-2005 03:00,320,910,21-08-2005 03:00,0.99,NULL
14172,14-02-2006 15:16,450,467,14-02-2006 15:16,0.99,NULL
14173,21-08-2005 03:01,152,697,21-08-2005 03:01,0.99,1
14174,21-08-2005 03:01,29,406,21-08-2005 03:01,0.99,0.5
14175,14-02-2006 15:16,452,439,14-02-2006 15:16,4.99,NULL
14176,21-08-2005 03:09,556,966,21-08-2005 03:09,2.99,NULL
14177,21-08-2005 03:11,121,90,21-08-2005 03:11,4.99,1
14178,21-08-2005 03:13,524,471,21-08-2005 03:13,2.99,NULL
14179,21-08-2005 03:14,79,863,21-08-2005 03:14,0.99,0.5
14180,21-08-2005 03:16,262,174,21-08-2005 03:16,4.99,NULL
